review_title,review_detail,nickname,customer_id,product_id,status_code,rating,store_id,date
,"Have not used it yet but was told a out it, hope they reduce prices to make affordable to many, since it is natural it may not have te side effects of steriods, rating based on recommendation as did use yet",NG,,14,0,3,1,31-07-2016 07:36
,"<strong>A Breakthrough Acne Medication!</strong>
This is a miracle medication. IÔÇÖm suffering from cystic acne for 2 yrs.on & off depending on my hormone fluctuations. I have tried all kinds of prescription medications such as Benzamycin gel, Tazorac both worked for a short time, then later its even getting severe & severe, then my Doctor prescribed an oral pill, high dose of doxycycline & clyndamycin lotion, it worked for a while then it wears off. It was very frustrating, but thank God, this is an answered prayer for me! Emuaid is the best!",Maureen,,13,1,5,1,12-09-2012 14:59
,"<strong>They are awesome!!</strong>
The acne treatment is the most. cost EFFECTIVE treatment.",amber d,,13,1,5,1,12-12-2012 14:59
,I can feel it dry out the worst black head within 24 hours. Perfect to use the moment I see/feel a blemish appearing.,Loyal Customer,,13,1,5,1,12-01-2013 14:59
,"<strong>Even works on small warts.</strong>
IÔÇÖve use one bottle of ÔÇ£Emuaid acne treatmentÔÇØ for blemishes and it worked so well I ordered another. It even helps dry up some small warts.",Betty Joan Grove,,13,1,5,1,21-01-2013 14:59
,"I have tried EVERYTHING and nothing worked as fast and sustaining as Emuaid products. Unbelievable what it did to destroy plugs and cysts on my face. At my age, 60, quite embarrassing with menopause changes causing facial problems for the last 5 years! Thank you so much, I will eventually get my self confidece back and smile more!",TM,,13,1,5,1,15-03-2013 14:59
,Emuaid overnight acne treatment is the ONLY product that has made a difference for my son's acne!,Calecia R,,13,1,5,1,01-10-2013 14:00
,"My daughter has used the acne medication, and although this product has the same ingredients as other products on the market, this formulation is truly miraculous. My twenty some year old daughter's acne has cleared up and cleared up in a very short time......and she has tried everything, prescription and over-the-counter.",Joanne B,,13,1,5,1,19-12-2013 13:45
,"My 19 year old son was suffering with moderate acne that was cyclical in nature- having bouts of breakouts that would come for a while and then eventually leave while using the current holistic, vegan acne skincare line he was using. Since results werent as we had hoped, I lnew it was time to begin looking for something else. But, before resorting to trying the antibiotics my husband had used as a teen for his severe cystic acne(which can cause serious hormonal and other side lasting effects), or other prescriptions the Dermatologist wanted him to try, I began looking for more natural options. After finding Emuaid it spunded too good to be true, but i bought a bottle for my 19 yr old son to try. After his first night's use of Emuaid on his 'angry' red and swollen blemishes, he and I were both thoroughly surprised at the results in the morning!!, The redness and swelling were at least 50% decreased after only 1 night's application!!! Within a few more nights' use, the acne had almost completely disappeared. With other natural products that include always include salicylic acid, my son always complained of the irritating and drying/flaking side effects, eventually causing him to stop using the products. With Emuaid, my son has experienced no negative side effects....in fact, he's been persistently asking me to order him another bottle so that he has a back up when his current bottle runs out....and he LOVES it!  In addition to purchasing another bottle of the overnight treatment, I will be purchasing the face/body bar and tubs of cream for my son, my mom, my friend who suffers w/Rosacia, and for myself. I love sharing great 'finds' with those I love and care about .  Thank You Emuaid!!!!",Paige H.,7337,13,1,5,1,31-01-2014 00:45
,"I gave the overnight acne treatment to my 16 year old nephew. After the first day, there was a marked improvement, and after 5 days, his skin is completely clear! This product will change his life and I am so happy I stumbled upon the web-site.",Anonymous Customer,,13,1,5,1,07-07-2014 09:43
,Your acne product is amazing! My daughter and my nephew have both struggled with acne for years. They are both now acne free because of your products! I will tell everyone I know about this. We are forever in your debt. :),Sandra W,,13,1,5,1,12-08-2014 14:41
,Emuaid is a big miracle in a small bottle! I have had breakouts all over my face from stress and some medication I was on. After using Emuaid one night I woke up the next morning to find most of my breakouts gone or getting better. Within 2 days my face was becoming normal again! Thank you for this wonderful product! I will always keep a bottle close by from now on!,Sharon M,,13,1,5,1,08-09-2014 13:54
,Thank you so much for your wonderful products. My son has used the acne treatment and after years of suffering with acne has finally found a product that heals.,Geri,,13,1,5,1,11-09-2014 11:36
,"How can I get it, got massive scars on ma face really breakin me down. I live in Germany .",Caroline Kanana,,13,1,3,1,24-09-2014 16:06
,"Emuaid is a pure miracle life changing product!!! I will definitely look forward to not only being a lifetime loyal committed customer but also I plan to enlighten others about the products that Emuaid has to offer. If I could rate my satisfaction level it would go above and beyond 5 stars!!! 

Signed: A truly satisfied customer :)",Anonymous Customer,,13,1,5,1,20-10-2014 15:59
,I like to use this product. But how can I avail? I am working here in Taiwan.,jho,,13,1,2,1,28-10-2014 14:11
,I recently purchased the Overnight Acne Treatment for my daughter. This stuff is Amazing! The first time she used it almost all her pimples were gone. I will definitely buy this again along with some of your other products!,Laura Dunham,,13,1,5,1,18-02-2015 15:13
,"My 13 yr old daughter has been struggling with nodular acne for the past year and half, have taken her to the dermatologist and they put her on antibiotics, Aczone and Tazarac, did not see any difference at all. They wanted to then put her on Accutane which girls of child birth years has to take a pregnancy test every month and this treatment will take as long as 6 months. Well my daughter was against this type of oral medication so I found this product after searching the internet. Let me say I put this product on every night after washing her face, it did dry her out immensely but saw a huge difference in her acne clearing up. We still have a long way to go because she does have scarring but we are using this product now once to twice a week and the results are amazing. I guess the dermatologist doesn't want you to know about this product. thank you for a great acne medications that acutally works.",Kelly,,13,1,5,1,08-06-2015 12:24
,"My 13 yr old daughter has been struggling with nodular acne for the past year and half, have taken her to the dermatologist and they put her on antibiotics, Aczone and Tazarac, did not see any difference at all. They wanted to then put her on Accutane which girls of child birth years has to take a pregnancy test every month and this treatment will take as long as 6 months. Well my daughter was against this type of oral medication so I found this product after searching the internet. Let me say I put this product on every night after washing her face, it did dry her out immensely but saw a huge difference in her acne clearing up. We still have a long way to go because she does have scarring but we are using this product now once to twice a week and the results are amazing. I guess the dermatologist doesn't want you to know about this product. thank you for a great acne medications that acutally works.",Kelly P.,,13,1,5,1,08-06-2015 14:58
,It works! Thank you all acne free,Toslima,,13,1,5,1,15-07-2015 17:34
,Love this product!! My acne was completely gone in 2 days COMPLETELY GONE,Jose,,13,1,5,1,13-10-2015 00:24
,do you have a reseller in the Philippines?,Mary Suarez,34878,13,1,3,1,22-02-2016 07:02
,"I purchased a bottle of the overnight acne treatment a year or so ago, and it was amazing to see it totally clear the acne on my daughters face within days. Worked excellently on blinders too. Redness virtually disappears overnight! The first bottle has run out, so with 2 more teens to get through the acne period I'm on this site buying another bottle! Can't recommend this product highly enough!",Claudia G,39522,13,1,5,1,07-06-2016 22:49
,I have had a horrible battle with cystic acne period all of a sudden when I turn 40 I started getting these huge painful cyst all over my chin. Been on antibiotics and try to every over the counter acne medication I could find. Nothing worked and I would try to pop them and make a big scar and have scabs all over my face. I found this treatment and oh my goodness I cannot believe the results. As soon as I feel a cyst start to come up I apply it overnight and by the next morning it is drastically reduced in size. After day 2 and 3 the cysts are completely gone without ever making a big sore on my face. This stuff is truly a miracle,angie,,13,1,5,1,04-07-2016 01:01
,"My 14 year old daughter has battled persistent acne since she turned 11. Lymecycline antibiotics did help, eventually, after months of taking them but then she decided she didn't want to take them anymore and the acne came back, worse than before. She agreed to go back on the antibiotics but the response this time has been much slower, so I searched for an alternative. Emu aid overnight acne treatment is it- it truly is the miracle cure. In April I had a girl who's skin was in crisis- in August I have a girl with almost completely clear skin and so much more confident and happier. It took a week before we began to really believe it would work but work it has and I recommend it to anyone. Coming to the end of first bottle now after around 7 weeks of treatment and will shortly order another. It's worth every penny. Only wish it didn't cost so much to ship from the USA to the UK. It's best to buy the original product from the source.",Sarah Dyson,,13,0,5,1,13-08-2016 05:03
,This product is AMAZING! I have 8 children and someone is always in need of the lotion. My sonÔÇÖs Molluscum Contagiosum was OUT OF CONTROL! Within a few weeks he went from having over 30 Molluscum Contagiosum to 15. Now I can say he only has 4 left!!! What a relief!! I also have 3 children with warts. They are all applying the lotion daily and are seeing results. After spending over 700 dollars on freezing the warts and seeing NO results this product has blown my shoes off! Thanks a million! Now I am on a mission to tell everyone about it!,Molluscum Contagiosum/Warts,,12,1,5,1,29-04-2013 19:35
,this is the only product that has healed my skin sores. It is a miracle ointment to me and the family. It has taken away eczema with my son and soothed the back pain from a pulled muscle for my husband. I tell everyone about it. My friends are ordering it now.,Linda F.,,12,1,4,1,14-03-2013 19:40
,"Product is improving shingles on hand in 24 hrs. time.. intense itching, swollen joints, redness and blisters.. All show improvement!! This after 9 days of prescription meds treatment..",Robert,,12,1,5,1,11-03-2013 19:40
,"I tried to share my GREAT EXPERIENCE with this product but the site didnÔÇÖt work. It would not let me post my comment/review of the product. THIS PRODUCT produced MIRACULOUS RESULTS in TWO DAYS! I expect tho, after reading some of the reviews that the product does NOT work for everyone, and I expect that this is probably due to different strains of the virus that causes this conditon. The site you guys are using for your ÔÇ£share my experiencesÔÇØ is trustpilot, and that site seems to not work properly. If I were you guys, IÔÇÖd choose ANOTHER vehicle for getting peopleÔÇÖs comments about your product to be posted online, because THIS PRODUCT DOES WORK. Its tragic that it doesnÔÇÖt work for EVERYONE, but it IS WORKING FOR ME, and working unbelieveably well. I am AMAZED. This creme has super healing powers!",Billy in Virginia.,,12,1,5,1,23-02-2013 19:40
,ÔÇ£EMUAID┬« is great for preventing diaper rash. I am a nurseÔÇªthe best way to apply EMUAID┬« is as a prevention measure. Either use it daily or at nightÔÇªall in all this is the best diaper rash product currently on the market.ÔÇØ,"RN, Minnesota",,12,1,5,1,04-11-2012 19:40
,"Bed Sores
ÔÇ£My father got bedsores and the pain was so bad he wondered how he would manage. Every suggestion from the doctors was ineffective. We have tubes and jars of useless cremes and lotion. I found this miracle product on line. I ordered it for over night. The itching and the pain began to lessen with every application. The rash and sores are healing much quicker. To deal with bedsores while dealing with the inevitable progression of his horrible disease was just too much. The EMUAID┬« was a miracle to us.ÔÇØ","Amy, Miami FL",,12,1,5,1,04-11-2012 19:41
,"Psoriasis
ÔÇ£I had used a couple other products but had only minimal success. I used EMUAID┬« and I saw the results quickly. All of my scales have cleared up. I havenÔÇÖt even used the stuff for the past month and they havenÔÇÖt reappeared. Easy on your face, behind ears and other sensitive areas. Will buy more as needed!ÔÇØ","Ann, Phoenix AZ",,12,1,5,1,26-09-2012 19:41
,"Poison Ivy
ÔÇ£My child, had a severe case of poison ivy, this works incredible! Thank you!ÔÇØ","Doris, Plano TX",,12,1,5,1,15-09-2012 19:41
,"Cellulitis
ÔÇ£I ordered your product after finding it on the internet. After using antibiotics to treat my cellulitis and the awful continuous infections, your product after only 1 week is working miracles!! Thank you!! So far so good!! Works excellent, I am here to purchase several more, thanks for something I can finally trust. I have been a long term sufferer of this affliction. I have tried many products that have not worked over the years and this was the one product that freed me from this bad condition. Thank you for this wonderful product!ÔÇØ","Dena, Denver CO",,12,1,5,1,24-06-2012 19:41
,"Hemorrhoids
ÔÇ£I have had severe internal and external hemorrhoids for over 2 weeks. I have used multiple different OTC ointments and my physician could offer no advice other than ÔÇ£keep doing what youÔÇÖre doing.ÔÇØ I used this for the first time just a few minutes ago and applied only a very small amount. Within 1 minute, I got complete relief and am sitting here totally pain free.ÔÇØ",Loyal Customer,,12,1,5,1,16-05-2012 19:41
,"HPV Warts (Condyloma)
ÔÇ£I have had genital warts for almost a year. I tried several other remedies which were so incredibly painful I could not go through with them. This was a last resort before going to a doctor (which I was avoiding as this was not covered by my insurance). After only TWO DAYS of using this product, the wart was just a small scab. What an incredible relief! I would highly recommend EMUAID┬«.ÔÇØ",Loyal Customer,,12,1,4,1,29-04-2012 19:42
,"Hidradenitis Suppurativa (Severe Boils)
ÔÇ£Very seldom do I write reviews, but EMUAID┬« is really a great product and worth the time and effort. If you suffer from hydranitis suppurativa you must give EMUAID┬« a try, youÔÇÖll be very happy you did. I only wish I had found this earlier! I donÔÇÖt go anywhere without it. Even though I use it frequently, it lasts a long time, it is natural and doesnÔÇÖt have side-effects with long-term use.ÔÇØ","Jean S., Omaha NE",,12,1,5,1,11-04-2012 19:42
,"Shingles (Herpes Zoster)
ÔÇ£Having heard that nothing will help with the pain from shingles, I was very skeptical about any product claiming to give relief. I decided to take a chance and order some EMUAID┬« for my father. True to the product claims, he said the pain relief is immediate and long lasting. Apparently it is working better than anything else he has tried, including prescription medications.ÔÇØ","Mary A., Kansas City KS",,12,1,5,1,18-03-2012 19:42
,"Molluscum Contagiosum
ÔÇ£I bought this a few months back after the Doctor said that my daughterÔÇÖs molluscum would just go away on their own. She was getting more and more by the minute and her underarms and back of knees looked red raw. It took about 2 weeks of applying the ointment direct to the molluscum every night and they soon began to dry up and disappear. Would recommend to all!ÔÇØ*","Laci V., New York NY",,12,1,5,1,27-02-2012 19:42
,"Eczema
ÔÇ£I ordered your product after finding it on the internet. After using steroids for close to 30 years to treat my eczema and the awful continuous infections, your product after only 1 week is working miracles!! Thank you!! So far so good!!ÔÇØ","D.B., Berlin NJ",,12,1,5,1,18-02-2012 19:42
,"THIS STUFF IS AWESOME,I WISH I KNEW ABOUT IT YEARS AGO. IT WOULD HAVE SAVED ME LOTS OF MONEY.",Anonymous Customer,,12,1,5,1,23-06-2014 09:32
,Your acne product is amazing! My daughter and my nephew have both struggled with acne for years. They are both now acne free because of your products! I will tell everyone I know about this. We are forever in your debt. :),Sandra W,,10,1,5,1,12-08-2014 14:41
,"Love this soap. I bought this for both my daughter and myself. Our skin gets very dry when using other products. This soap lathers well, and smells naturally minty and refreshing. I will definitely buy this product again!",Tina Grey,,9,1,5,1,04-09-2013 11:00
,"Feels good while using it and doesnÔÇÖt leave skin dry. Best of all, it completely cleared up my acne.",Barbara Evensfield,,9,1,4,1,07-09-2013 11:01
,"I have dry and flaky skin in patches on my face and this soap is working to clear this up. It leaves my skin smooth and soft, not dry like other soaps.",Dana,,9,1,5,1,08-09-2013 11:01
,"I tried many other products in an attempt to control my dermatitis and nothing seemed to work. After using this product, IÔÇÖve finally found what I needed. This soap does exactly what it claims. It also does not dry my skin like other soap. This is GREAT ! I will continue to use this soap.",Betsy Adams,,9,1,5,1,06-09-2013 11:01
,I purchased this soap to see if it would help raised bumps I have on the back of upper thighs. It definitely is working. Leaves skin feeling terrific! Not dry.,Heather,,9,1,4,1,01-09-2013 11:02
,I bought this to treat the Tinea Versicolor on my chest and it seems to work very well. The Tinea Versicolor is finally going away! I use it 2 times a day in place of my ordinary soap all over my body. It lathers great and leaves my skin very smooth. ItÔÇÖs not as drying as dandruff shampoos and it doesnÔÇÖt irritate my skin. IÔÇÖm definitely ordering more!,MJ,,9,1,3,1,08-09-2013 11:03
,"This is the best soap ever for my skin! The change it has made in my dry skin has been remarkable. Love it, love it!",TD,,9,1,5,1,01-09-2013 11:04
,"For many years, I had suffered with fungal infections. Typically, I would endure three to four outbreaks per year. In each case, I would need to visit my physician, receive a prescription for an expensive anti-fungal ointment, and then apply it for ten days. A friend told me about your soap and I decided to try it to see if regular use of the soap would have any beneficial effects with regard to my chronic problem with fungal infections. It is with great satisfaction that I report to you your soap has rectified the problem altogether. I have used your soap every day and have not had one occurrence of a fungal infection.",Anonymos,,9,1,4,1,05-09-2013 11:04
,"I suffer from seborrheic dermatitis on my face. I have tried skincare product after product, prescriptions, and supplementsÔÇªnothing worked for more than a month or 2. I began using the EMUAID soap just on the areas that were affected. IÔÇÖd follow up by applying EMUAID Ointment to the same areas. Within a week, my seborrheic dermatitis was gone. I havenÔÇÖt had a flare for 4 months. I know this combination works because I forgot to take it on vacation for a week and my skin was raging afterwards.",Julie,,9,1,4,1,03-09-2013 11:05
,"Emuaid works for me just as advertised. I bought a bar of the soap just to try and love it. I feel cleaner and there is never a feeling of left over"" soap on my skin like with all the other brands of store soap that I have used. The ointment I am using also works and is helping me feel normal once again. I will make sure to take advantage of any sales!!""",Anonymous Customer,,9,1,5,1,02-12-2013 13:24
,"This has been the best soap I bought. I actually had already previously purchased the first aid ointment emuaid, but I did desperately seeking a cure for my condition HS. I understand that there really is no explanation for the HS or some definitive cure. But new wounds heal faster and are not painful when I use Emuaid. I really have a lot of hope and desire that at some lab like yours, do some type of treatment for this horrible disease. Many people suffer from HS but they keep it like a secret...",Lorraine,,9,1,5,1,11-12-2013 14:59
,The Emuaid soap is wonderful. My body feels like its been bathed in lotion. It was very easy to add to sypply.,Nancy D,,9,1,5,1,14-02-2014 10:18
,"I will always buy the therapeuric moisture bar, always.",karin,,9,1,5,1,09-06-2014 10:13
,I have been using the emu aid max & the moisture bar soap for several months and my skin is looking great. Products arrive quickly and I haven't a negative to say:),Anonymous Customer,,9,1,5,1,11-06-2014 10:18
,"THIS STUFF IS AWESOME,I WISH I KNEW ABOUT IT YEARS AGO. IT WOULD HAVE SAVED ME LOTS OF MONEY.",Anonymous Customer,,9,1,5,1,23-06-2014 09:33
,"I will always buy the therapeuric moisture bar, always.",karin,,9,1,5,1,23-06-2014 09:34
,"Although when you have skin issues you need imidiate relief,delivery was timely and the product is excellent ,the soap is a moist bar not harsh on the skin and like wise the cream completed the job
Great product I do recommend ! Thank you
Probiotics used along with this product beats the chemical intake.and is a great way to heal....",Cleopatra g,,9,1,5,1,07-07-2014 09:35
,"I will be a lifetime user of emuaid products. The ingredients put together to make these products are amazing. The shopping experience in purchasing emuaid is fast, and easy. Keep up the amazing and miraculous work, Emuaid! I thank you many times over.",Victor,,9,1,5,1,07-07-2014 09:36
,The best soap Errol has ever used lots of skin problems since having chemo and it is the best. Thank you,Anonymous Customer,,9,1,5,1,13-08-2014 09:43
,"Don't know if this survey refers to the products themselves or just to the online experience, but I want to mention what wonderful products these are. I had a fungal infection on my wrists that a year of prescription meds didn't cure. Halfway through the first bar of soap and it's gone and stays away. Thank you!",Barbara B,,9,1,5,1,18-08-2014 09:24
,Products are terrific and do what they say they'll do. My husband is hooked on the moisture bar! Thank you!,Mary H,,9,1,5,1,18-08-2014 11:19
,I ordered the soap and ointment for my daughter. She was diagnosed with atopic eczema at a young age.  The doctor said that she eventually she would grow out of it. Well she's almost thirty and still has it. She has tried a lot of different products and nothing has helped.  When she tried Emuaid she was very satisfied.  Thank you for these products and I will definitely be ordering more.,Tina C,,9,1,5,1,05-10-2014 15:23
,"Emuaid is a pure miracle life changing product!!! I will definitely look forward to not only being a lifetime loyal committed customer but also I plan to enlighten others about the products that Emuaid has to offer. If I could rate my satisfaction level it would go above and beyond 5 stars!!! 

Signed: A truly satisfied customer :)",Anonymous Customer,,9,1,5,1,20-10-2014 15:59
,I love the soap. It doesn't make my skin feel all dried out.,Desarae P,,9,1,5,1,24-10-2014 09:38
,love it! it has helped so much with the burn and itch!!!!!!!!!!!!!!!!!!!!!,peters,,9,1,5,1,09-11-2014 17:35
,I Love this soap and worked for my father skin and get better now and thank you so much,"FRANS SUHARTO, JAKARTA INDONESIA",17316,9,1,5,1,23-11-2014 09:04
,I have to say I really was at a loss when I bought the extra strength  emuaid .I have suffered with toe nail Fungus for moist of my adult life. Nothing ever helped . With in the  first 2 weeks I have seen such an improvement it is actually clearing the fungus up .Praise the LORD  and Maxium strength emuaid..,Wendy L,22774,9,1,5,1,16-03-2015 07:30
,"Ordered the Therapeutic bar and Max ointment to treat a viral psoriasis that doesn't really have a treatment. I found the ointment a bit messy but have been using the soap every time I shower. I started seeing a marked difference in the last two weeks. Some of the angry red blotches are totally gone! The rest are a mere whisper of what they were before. I'm so glad to have found your product, so much so that I'm ordering another bar!! Thanks!!",Johanna,25636,9,1,5,1,15-04-2015 01:02
,"I need to tell you that I would like to add my accolades to your reviews. I
received my Emuaid cream and soap this past weekend and couldn't wait to get
home to apply it. I have been in such pain and major discomfort for many
months. Nothing seemed to work. From the first moment after application of
the cream I felt a difference. It has now been only four days and I am pain
and itch free!  It is a miracle. How can I ever thank you, my life has been
changed",Jo,,9,1,5,1,01-05-2015 14:49
,I'm sorry I have to say that for the price of the bar it's geared for white to buy only since they are the only one making the money to afford it! And did it work for me you ask ?  H... NO!,Matt,,9,0,1,1,09-07-2016 09:12
,Impressed  by your customers comment of your EMUAID CREAM,George Lai,,8,1,4,1,21-08-2014 06:43
,sounds like something I will try for lichen sclerosis,marion,15831,8,1,4,1,25-08-2014 19:21
,let me use it first,Golam faruq,,8,1,2,1,27-08-2014 13:12
,"I have been itching for years now and have been to the Doctor, no test have ever been ran on the cause of my itching.My itching gets so bad at time that I beat my self up so bad that i cause sores which take forever to heal. Possibility could be food allergy's or out door allergy's. I have noticed I will itch more from progressed food or eating out. I am going to give Emuaid a try and see if it works. I cant rate this product yet until I use it so rating will be untrue.",Nancy Whitsett,16203,8,1,3,1,04-09-2014 11:55
,"I will give a rating once I use this cream and bar, I am very itchy and I pray this will work for me",Vasiliki Staikos,,8,1,5,1,09-09-2014 17:04
,D,Karlee walker,,8,1,4,1,09-09-2014 19:40
,Good,Karlee walker,,8,1,4,1,09-09-2014 19:41
,"Just bought the product, looking forward to it",Ess Jee,16521,8,1,4,1,12-09-2014 13:41
,First time to order.  Have no commnent.,Gayla,,8,1,4,1,15-09-2014 20:24
,good,larry yancey,,7,1,5,1,27-08-2014 11:20
,good,larry yancey,,7,1,5,1,27-08-2014 11:20
,it might work,larry yancey,,7,1,4,1,27-08-2014 11:22
,My husbans has severe shingles and am going to try EmuaidMax and will let you know how it goes .,Bev Venaglia,16264,7,1,4,1,04-09-2014 05:46
,"My husband ,John developed a severe case of Shingles about 2 weeks ago and so far the anti-viral medications don't seem to have worked real well. His burning and itchy rash seems to be getting worse.",Bev Venaglia,16264,7,1,4,1,04-09-2014 05:54
,10% off is a good deal for ordering these 2 products together.,R Dunlap,16321,7,1,4,1,07-09-2014 18:18
,I would like to try your product for my granddaughter.  She has cellulitis.,Shirley Boland,,7,1,4,1,08-09-2014 18:15
,I have developed psoriasis dermatologist says due to stress the psoriasis is on my scalp - driving me crazy with the prickling &amp; iching.,Pauline Eyries,,7,1,4,1,09-09-2014 23:32
,I have developed psoriasis - dermatologist says due to stress the psoriasis is on my scalp - driving me crazy with the prickling &amp; iching.,Pauline Eyries,,7,1,5,1,09-09-2014 23:34
,I am hoping this can help me I have developed psoriasis on my scalp the prickling &amp; iching driving me crazy.,Pauline Eyries,,7,1,5,1,09-09-2014 23:36
,Great product,Marie,,7,1,5,1,11-09-2014 07:16
,its great,matt s,,7,1,4,1,16-09-2014 23:34
,"THIS STUFF IS AWESOME,I WISH I KNEW ABOUT IT YEARS AGO. IT WOULD HAVE SAVED ME LOTS OF MONEY.",Anonymous Customer,,3,1,5,1,23-06-2014 09:33
,"Although when you have skin issues you need imidiate relief,delivery was timely and the product is excellent ,the soap is a moist bar not harsh on the skin and like wise the cream completed the job
Great product I do recommend ! Thank you
Probiotics used along with this product beats the chemical intake.and is a great way to heal....",Cleopatra g,,3,1,5,1,07-07-2014 09:35
,"I will be a lifetime user of emuaid products. The ingredients put together to make these products are amazing. The shopping experience in purchasing emuaid is fast, and easy. Keep up the amazing and miraculous work, Emuaid! I thank you many times over.",Victor,,3,1,5,1,07-07-2014 09:36
,"This is my second order and I was more than amazed by the results. I recently got very sunburned, I was actually wondering if I should go to the ER, I remembered I had your Emuaid that I ordered and applied it to my burnt legs, immediately the pain went away and my legs felt normal, I could actually walk without pain. My legs are still very red I am sure it will take time to heal. 

My daughter got stung by a bee a day later and I applied the ointment and again the pain went away and the next day the bit was almost gone. I am very amazed at the results and especially since I prefer to use only natural ingrediants when possible.

I am so glad I came across your site by accident, it has been a blessing to find you!",Janie S,,3,1,5,1,09-07-2014 14:56
,Thank you for an excellent product. I try to spread the great news of having a multi-purpose product that REALLY WORKS and does miracles.,Danit K,,3,1,5,1,11-09-2014 14:01
,"Emuaid is a pure miracle life changing product!!! I will definitely look forward to not only being a lifetime loyal committed customer but also I plan to enlighten others about the products that Emuaid has to offer. If I could rate my satisfaction level it would go above and beyond 5 stars!!! 

Signed: A truly satisfied customer :)",Anonymous Customer,,3,1,5,1,20-10-2014 15:58
,"I need to tell you that I would like to add my accolades to your reviews. I
received my Emuaid cream and soap this past weekend and couldn't wait to get
home to apply it. I have been in such pain and major discomfort for many
months. Nothing seemed to work. From the first moment after application of
the cream I felt a difference. It has now been only four days and I am pain
and itch free!  It is a miracle. How can I ever thank you, my life has been
changed",Jo,,3,1,5,1,01-05-2015 14:49
,"Anyone out there with toenail fungus, try this ointment. I starting using it to see what it would do and it started getting better. Hasn't gotten rid of it, but it is much better than anything else I tried.",Cindy Bennett,40392,3,1,4,1,06-07-2015 08:05
,"I aapplied emuaid just twice for treating hemorrhoids, and I got terrible itching. Upon contacting, I am told that I could be allergic to Tea Tree oil.  Otherwise, it seemed to give me relief from pain and swelling associated with hemorrhoids.",anonymous,,3,0,3,1,23-08-2016 11:39
,"THIS STUFF IS AWESOME,I WISH I KNEW ABOUT IT YEARS AGO. IT WOULD HAVE SAVED ME LOTS OF MONEY.",Anonymous Customer,,2,1,5,1,23-06-2014 09:33
,"Although when you have skin issues you need imidiate relief,delivery was timely and the product is excellent ,the soap is a moist bar not harsh on the skin and like wise the cream completed the job
Great product I do recommend ! Thank you
Probiotics used along with this product beats the chemical intake.and is a great way to heal....",Cleopatra g,,2,1,5,1,07-07-2014 09:35
,"I will be a lifetime user of emuaid products. The ingredients put together to make these products are amazing. The shopping experience in purchasing emuaid is fast, and easy. Keep up the amazing and miraculous work, Emuaid! I thank you many times over.",Victor,,2,1,5,1,07-07-2014 09:36
,"This is my second order and I was more than amazed by the results. I recently got very sunburned, I was actually wondering if I should go to the ER, I remembered I had your Emuaid that I ordered and applied it to my burnt legs, immediately the pain went away and my legs felt normal, I could actually walk without pain. My legs are still very red I am sure it will take time to heal. 

My daughter got stung by a bee a day later and I applied the ointment and again the pain went away and the next day the bit was almost gone. I am very amazed at the results and especially since I prefer to use only natural ingrediants when possible.

I am so glad I came across your site by accident, it has been a blessing to find you!",Janie S,,2,1,5,1,09-07-2014 14:56
,"This product healed my toddler's staph infection.  She has eczema and became infected through a cut on her wrist.  We went to a pediatric dermatologist at Mt. Sinai in NYC (supposedly the best) and she prescribed a topical antibiotic.  After day 4 of the 10 day antibiotic, the staph infection got worse and started spreading.  I was hesitant to use Emuaid, which I had received prior to getting the antibiotics, after reading that silver can cause cartilage issues.  However, when the antibiotic failed to heal her, I used emuaidmaxx and saw results after the  first day.  I used it for 7 days, probably 5 times a day, and her staph infection cleared up.  She still has eczema, but at least the infection is gone.  I'm still trying to figure out how to calm down her skin.  Her eczema flares up and she's in this vicious scratching cycle.  Any recommendations?  I used the emuaid soap, but it seemed to dry her skin out.",toddler with eczema and staph infection,11451,2,1,4,1,17-07-2014 22:05
,"2ND TIME IN PURCHASING EMUAID MAX AND IS BY THE BEST PRODUCT EVER BOUGHT AND WOULD AND DO RECOMMEND THIS TO FAMILY AND FRIENDS. KEEP THE UP THE GOOD WORK
THANK YOU REGARDS KELLI",KELLI T,,2,1,5,1,26-08-2014 10:28
,"I ordered Friday and had to wait two business days to receive my order, but the two day wait was worth it. I tried the EmuaidMAX and was thankful for the immediate relief. I have passed the good news to several friends and my doctor. It's definitely worth the money.",Lynn S,,2,1,5,1,12-09-2014 09:28
,"Emuaid is a pure miracle life changing product!!! I will definitely look forward to not only being a lifetime loyal committed customer but also I plan to enlighten others about the products that Emuaid has to offer. If I could rate my satisfaction level it would go above and beyond 5 stars!!! 

Signed: A truly satisfied customer :)",Anonymous Customer,,2,1,5,1,20-10-2014 15:59
,"I have psoriasis, psoriatic arthritis, hidradenitis suppurativa, fibromyalgia n other diseases. I am using emuaidmax and the 1st time I used it it took away heat n swelling from my legs and fingers. Because most of my skin is damaged,I'm almost out of the initial purchase. I will be a life customer and will use this to heal my skin. Always knew that the silver is a skin healer.",healingincolo,24657,2,1,5,1,01-03-2015 20:45
,"I need to tell you that I would like to add my accolades to your reviews. I
received my Emuaid cream and soap this past weekend and couldn't wait to get
home to apply it. I have been in such pain and major discomfort for many
months. Nothing seemed to work. From the first moment after application of
the cream I felt a difference. It has now been only four days and I am pain
and itch free!  It is a miracle. How can I ever thank you, my life has been
changed",Jo,,2,1,5,1,01-05-2015 14:49
